model	dataset	k	n_repeats	threshold	accuracy	precision	recall	specificity	f1	tp	tn	fp	fn
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.7991452991452992	0.959	0.450	0.050	0.997	0.087	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8005698005698006	0.959	0.450	0.050	0.997	0.087	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.801994301994302	0.959	0.430	0.043	0.997	0.076	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8034188034188035	0.959	0.430	0.043	0.997	0.076	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8048433048433049	0.959	0.430	0.043	0.997	0.076	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8062678062678063	0.959	0.430	0.043	0.997	0.076	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8076923076923077	0.959	0.430	0.043	0.997	0.076	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8091168091168092	0.959	0.430	0.043	0.997	0.076	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8105413105413106	0.959	0.430	0.043	0.997	0.076	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.811965811965812	0.959	0.430	0.043	0.997	0.076	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8133903133903134	0.959	0.430	0.043	0.997	0.076	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8148148148148149	0.959	0.430	0.043	0.997	0.076	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8162393162393162	0.959	0.430	0.043	0.997	0.076	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8176638176638177	0.959	0.430	0.043	0.997	0.076	1	673	2	26
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8190883190883191	0.959	0.413	0.036	0.997	0.064	1	673	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8205128205128206	0.959	0.413	0.036	0.997	0.064	1	673	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8219373219373219	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8233618233618234	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8247863247863249	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8262108262108262	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8276353276353277	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8290598290598291	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8304843304843306	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8319088319088319	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8333333333333334	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8347578347578348	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8361823361823362	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8376068376068376	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8390313390313391	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8404558404558405	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8418803418803419	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8433048433048433	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8447293447293448	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8461538461538461	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8475783475783476	0.959	0.433	0.036	0.997	0.065	1	674	2	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8490028490028491	0.959	0.433	0.036	0.997	0.065	1	674	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8504273504273505	0.959	0.433	0.036	0.997	0.065	1	674	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8518518518518519	0.959	0.433	0.036	0.997	0.065	1	674	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8532763532763533	0.959	0.433	0.036	0.997	0.065	1	674	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8547008547008548	0.959	0.433	0.036	0.997	0.065	1	674	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8561253561253561	0.959	0.433	0.036	0.997	0.065	1	674	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8575498575498576	0.959	0.433	0.036	0.997	0.065	1	674	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.858974358974359	0.959	0.433	0.036	0.997	0.065	1	674	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8603988603988605	0.959	0.433	0.036	0.997	0.065	1	674	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8618233618233618	0.960	0.433	0.036	0.998	0.065	1	674	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8632478632478633	0.960	0.433	0.036	0.998	0.065	1	674	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8646723646723647	0.960	0.433	0.036	0.998	0.065	1	674	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8660968660968661	0.960	0.467	0.036	0.999	0.065	1	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8675213675213675	0.960	0.467	0.036	0.999	0.065	1	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.868945868945869	0.960	0.467	0.036	0.999	0.065	1	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8703703703703705	0.960	0.467	0.036	0.999	0.065	1	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8717948717948718	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8732193732193733	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8746438746438747	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8760683760683761	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8774928774928775	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.878917378917379	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8803418803418804	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8817663817663818	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8831908831908832	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8846153846153847	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.886039886039886	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8874643874643875	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.888888888888889	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8903133903133904	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8917378917378918	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8931623931623932	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8945868945868947	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.896011396011396	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8974358974358975	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.8988603988603989	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9002849002849004	0.960	0.433	0.029	0.999	0.053	0	675	1	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9017094017094017	0.960	0.433	0.029	0.999	0.053	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9031339031339032	0.960	0.433	0.029	0.999	0.053	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9045584045584046	0.960	0.400	0.021	0.999	0.040	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.905982905982906	0.960	0.400	0.021	0.999	0.040	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9074074074074074	0.960	0.400	0.021	0.999	0.040	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9088319088319089	0.960	0.400	0.021	0.999	0.040	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9102564102564104	0.960	0.400	0.021	0.999	0.040	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9116809116809117	0.960	0.400	0.021	0.999	0.040	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9131054131054132	0.960	0.400	0.021	0.999	0.040	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9145299145299146	0.960	0.400	0.021	0.999	0.040	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.915954415954416	0.960	0.400	0.021	0.999	0.040	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9173789173789174	0.960	0.400	0.021	0.999	0.040	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9188034188034189	0.960	0.400	0.021	0.999	0.040	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9202279202279203	0.960	0.500	0.021	0.999	0.041	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9216524216524217	0.960	0.500	0.021	0.999	0.041	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9230769230769231	0.960	0.500	0.021	0.999	0.041	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9245014245014246	0.960	0.500	0.021	0.999	0.041	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9259259259259259	0.960	0.500	0.021	0.999	0.041	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9273504273504274	0.960	0.500	0.021	0.999	0.041	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9287749287749288	0.960	0.500	0.021	0.999	0.041	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9301994301994303	0.960	0.400	0.014	0.999	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9316239316239316	0.960	0.400	0.014	0.999	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9330484330484331	0.960	0.400	0.014	0.999	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9344729344729346	0.960	0.400	0.014	0.999	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9358974358974359	0.960	0.400	0.014	0.999	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9373219373219374	0.960	0.400	0.014	0.999	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9387464387464388	0.960	0.400	0.014	0.999	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9401709401709403	0.960	0.400	0.014	0.999	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9415954415954416	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9430199430199431	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9444444444444445	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9458689458689459	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9472934472934473	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9487179487179488	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9501424501424501	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9515669515669516	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.952991452991453	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9544159544159545	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9558404558404558	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9572649572649573	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9586894586894588	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9601139601139601	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9615384615384616	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.962962962962963	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9643874643874645	0.961	0.400	0.014	1.000	0.028	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9658119658119658	0.960	0.200	0.007	1.000	0.014	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9672364672364673	0.960	0.200	0.007	1.000	0.014	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9686609686609687	0.960	0.200	0.007	1.000	0.014	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9700854700854701	0.960	0.200	0.007	1.000	0.014	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9715099715099715	0.960	0.200	0.007	1.000	0.014	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.972934472934473	0.960	0.200	0.007	1.000	0.014	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9743589743589745	0.960	0.200	0.007	1.000	0.014	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9757834757834758	0.960	0.200	0.007	1.000	0.014	0	675	0	27
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9772079772079773	0.960	0.000	0.000	1.000	0.000	0	675	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9786324786324787	0.960	0.000	0.000	1.000	0.000	0	675	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.98005698005698	0.960	0.000	0.000	1.000	0.000	0	675	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9814814814814815	0.960	0.000	0.000	1.000	0.000	0	675	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.982905982905983	0.960	0.000	0.000	1.000	0.000	0	675	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9843304843304844	0.960	0.000	0.000	1.000	0.000	0	675	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9857549857549858	0.960	0.000	0.000	1.000	0.000	0	675	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9871794871794872	0.960	0.000	0.000	1.000	0.000	0	676	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9886039886039887	0.960	0.000	0.000	1.000	0.000	0	676	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.99002849002849	0.960	0.000	0.000	1.000	0.000	0	676	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9914529914529915	0.960	0.000	0.000	1.000	0.000	0	676	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9928774928774929	0.960	0.000	0.000	1.000	0.000	0	676	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9943019943019944	0.960	0.000	0.000	1.000	0.000	0	676	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9957264957264957	0.960	0.000	0.000	1.000	0.000	0	676	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9971509971509972	0.960	0.000	0.000	1.000	0.000	0	676	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	0.9985754985754987	0.960	0.000	0.000	1.000	0.000	0	676	0	28
logistic_regression_avg	cc_aquatic_evaluation_combined_super_vector_files	5	1	1.0	0.960	0.000	0.000	1.000	0.000	0	676	0	28
