model	dataset	k	n_repeats	threshold	accuracy	precision	recall	specificity	f1	tp	tn	fp	fn
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7831196581196582	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7841880341880343	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7852564102564104	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7863247863247864	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7873931623931625	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7884615384615385	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7895299145299146	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7905982905982907	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7916666666666667	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7927350427350428	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7938034188034189	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7948717948717949	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.795940170940171	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7970085470085471	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7980769230769231	0.957	0.720	0.141	0.997	0.234	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.7991452991452992	0.957	0.744	0.141	0.997	0.235	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8002136752136753	0.957	0.744	0.141	0.997	0.235	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8012820512820513	0.957	0.744	0.141	0.997	0.235	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8023504273504274	0.957	0.744	0.141	0.997	0.235	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8034188034188035	0.957	0.744	0.141	0.997	0.235	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8044871794871795	0.957	0.763	0.141	0.998	0.236	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8055555555555557	0.957	0.763	0.141	0.998	0.236	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8066239316239318	0.957	0.763	0.141	0.998	0.236	6	891	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8076923076923078	0.958	0.774	0.141	0.998	0.237	6	892	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8087606837606839	0.958	0.774	0.141	0.998	0.237	6	892	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.80982905982906	0.958	0.774	0.141	0.998	0.237	6	892	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.810897435897436	0.958	0.774	0.141	0.998	0.237	6	892	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8119658119658121	0.958	0.774	0.141	0.998	0.237	6	892	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8130341880341881	0.958	0.774	0.141	0.998	0.237	6	892	2	37
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8141025641025642	0.957	0.770	0.136	0.998	0.230	6	892	2	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8151709401709403	0.957	0.770	0.136	0.998	0.230	6	892	2	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8162393162393163	0.957	0.770	0.136	0.998	0.230	6	892	2	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8173076923076924	0.957	0.770	0.136	0.998	0.230	6	892	2	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8183760683760685	0.957	0.770	0.136	0.998	0.230	6	892	2	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8194444444444445	0.958	0.787	0.136	0.998	0.231	6	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8205128205128206	0.957	0.782	0.132	0.998	0.224	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8215811965811967	0.957	0.782	0.132	0.998	0.224	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8226495726495727	0.957	0.782	0.132	0.998	0.224	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8237179487179488	0.957	0.782	0.132	0.998	0.224	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8247863247863249	0.957	0.782	0.132	0.998	0.224	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8258547008547009	0.957	0.782	0.132	0.998	0.224	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.826923076923077	0.957	0.782	0.132	0.998	0.224	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.827991452991453	0.957	0.782	0.132	0.998	0.224	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8290598290598291	0.957	0.775	0.127	0.998	0.217	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8301282051282052	0.957	0.775	0.127	0.998	0.217	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8311965811965812	0.957	0.775	0.127	0.998	0.217	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8322649572649573	0.957	0.775	0.127	0.998	0.217	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8333333333333334	0.957	0.775	0.127	0.998	0.217	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8344017094017094	0.957	0.775	0.127	0.998	0.217	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8354700854700855	0.957	0.775	0.127	0.998	0.217	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8365384615384617	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8376068376068377	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8386752136752138	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8397435897435899	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8408119658119659	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.841880341880342	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8429487179487181	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8440170940170941	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8450854700854702	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8461538461538463	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8472222222222223	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8482905982905984	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8493589743589745	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8504273504273505	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8514957264957266	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8525641025641026	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8536324786324787	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8547008547008548	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8557692307692308	0.957	0.768	0.123	0.998	0.210	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8568376068376069	0.957	0.759	0.118	0.998	0.204	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.857905982905983	0.957	0.759	0.118	0.998	0.204	5	892	1	38
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.858974358974359	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8600427350427351	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8611111111111112	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8621794871794872	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8632478632478633	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8643162393162394	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8653846153846154	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8664529914529916	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8675213675213677	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8685897435897437	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8696581196581198	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8707264957264959	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8717948717948719	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.872863247863248	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.873931623931624	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8750000000000001	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8760683760683762	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8771367521367522	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8782051282051283	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8792735042735044	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8803418803418804	0.957	0.748	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8814102564102565	0.957	0.762	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8824786324786326	0.957	0.762	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8835470085470086	0.957	0.762	0.114	0.998	0.197	5	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8846153846153847	0.957	0.755	0.109	0.998	0.190	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8856837606837608	0.957	0.755	0.109	0.998	0.190	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8867521367521368	0.957	0.755	0.109	0.998	0.190	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8878205128205129	0.957	0.755	0.109	0.998	0.190	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.888888888888889	0.957	0.755	0.109	0.998	0.190	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.889957264957265	0.957	0.755	0.109	0.998	0.190	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8910256410256411	0.957	0.755	0.109	0.998	0.190	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8920940170940171	0.956	0.750	0.105	0.998	0.183	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8931623931623932	0.956	0.750	0.105	0.998	0.183	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8942307692307693	0.956	0.750	0.105	0.998	0.183	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8952991452991453	0.956	0.750	0.105	0.998	0.183	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8963675213675214	0.956	0.750	0.105	0.998	0.183	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8974358974358976	0.956	0.750	0.105	0.998	0.183	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8985042735042736	0.956	0.750	0.105	0.998	0.183	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.8995726495726497	0.956	0.750	0.105	0.998	0.183	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9006410256410258	0.956	0.750	0.105	0.998	0.183	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9017094017094018	0.956	0.750	0.105	0.998	0.183	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9027777777777779	0.956	0.750	0.105	0.998	0.183	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.903846153846154	0.956	0.750	0.105	0.998	0.183	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.90491452991453	0.957	0.770	0.105	0.998	0.184	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9059829059829061	0.957	0.770	0.105	0.998	0.184	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9070512820512822	0.957	0.770	0.105	0.998	0.184	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9081196581196582	0.957	0.770	0.105	0.998	0.184	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9091880341880343	0.957	0.770	0.105	0.998	0.184	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9102564102564104	0.957	0.770	0.105	0.998	0.184	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9113247863247864	0.957	0.793	0.105	0.999	0.185	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9123931623931625	0.957	0.793	0.105	0.999	0.185	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9134615384615385	0.957	0.793	0.105	0.999	0.185	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9145299145299146	0.957	0.793	0.105	0.999	0.185	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9155982905982907	0.957	0.793	0.105	0.999	0.185	4	892	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9166666666666667	0.957	0.827	0.105	0.999	0.185	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9177350427350428	0.957	0.827	0.105	0.999	0.185	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9188034188034189	0.957	0.827	0.105	0.999	0.185	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9198717948717949	0.957	0.827	0.105	0.999	0.185	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.920940170940171	0.957	0.817	0.100	0.999	0.178	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9220085470085471	0.957	0.810	0.095	0.999	0.170	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9230769230769231	0.957	0.810	0.095	0.999	0.170	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9241452991452992	0.957	0.810	0.095	0.999	0.170	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9252136752136753	0.957	0.810	0.095	0.999	0.170	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9262820512820513	0.957	0.810	0.095	0.999	0.170	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9273504273504275	0.957	0.810	0.095	0.999	0.170	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9284188034188036	0.957	0.810	0.095	0.999	0.170	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9294871794871796	0.957	0.810	0.095	0.999	0.170	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9305555555555557	0.957	0.810	0.095	0.999	0.170	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9316239316239318	0.957	0.810	0.095	0.999	0.170	4	893	1	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9326923076923078	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9337606837606839	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.93482905982906	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.935897435897436	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9369658119658121	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9380341880341881	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9391025641025642	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9401709401709403	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9412393162393163	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9423076923076924	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9433760683760685	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9444444444444445	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9455128205128206	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9465811965811967	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9476495726495727	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9487179487179488	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9497863247863249	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9508547008547009	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.951923076923077	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.952991452991453	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9540598290598291	0.957	0.843	0.095	0.999	0.171	4	893	0	39
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9551282051282052	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9561965811965812	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9572649572649574	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9583333333333335	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9594017094017095	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9604700854700856	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9615384615384617	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9626068376068377	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9636752136752138	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9647435897435899	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9658119658119659	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.966880341880342	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9679487179487181	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9690170940170941	0.957	0.843	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9700854700854702	0.957	0.883	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9711538461538463	0.957	0.883	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9722222222222223	0.957	0.883	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9732905982905984	0.957	0.883	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9743589743589745	0.957	0.883	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9754273504273505	0.957	0.883	0.091	0.999	0.164	4	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9764957264957266	0.957	0.883	0.086	0.999	0.157	3	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9775641025641026	0.957	0.883	0.086	0.999	0.157	3	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9786324786324787	0.957	0.933	0.086	1.000	0.158	3	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9797008547008548	0.957	0.960	0.086	1.000	0.158	3	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9807692307692308	0.957	0.960	0.082	1.000	0.150	3	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9818376068376069	0.957	0.960	0.082	1.000	0.150	3	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.982905982905983	0.957	0.960	0.082	1.000	0.150	3	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.983974358974359	0.957	0.960	0.077	1.000	0.143	3	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9850427350427351	0.957	0.960	0.077	1.000	0.143	3	893	0	40
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9861111111111112	0.956	0.950	0.068	1.000	0.127	3	893	0	41
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9871794871794872	0.956	0.950	0.068	1.000	0.127	3	893	0	41
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9882478632478634	0.956	0.950	0.068	1.000	0.127	3	893	0	41
logistic_regression_avg	cc_combined_evaluation_combined_super_vector_files	5	1	0.9893162393162395	0.956	0.950	0.068	1.000	0.127	3	893	0	41
