model	model_nr	dataset	k	n_repeats	threshold	accuracy	precision	recall	specificity	f1	tp	tn	fp	fn
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.0	0.068	0.068	1.000	0.000	0.128	16	0	218	0
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.004310344827586207	0.184	0.065	0.812	0.138	0.120	13	30	188	3
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.008620689655172414	0.291	0.074	0.812	0.252	0.135	13	55	163	3
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.01293103448275862	0.342	0.079	0.812	0.307	0.144	13	67	151	3
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.017241379310344827	0.406	0.087	0.812	0.376	0.158	13	82	136	3
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.021551724137931036	0.466	0.096	0.812	0.440	0.172	13	96	122	3
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.02586206896551724	0.509	0.104	0.812	0.486	0.184	13	106	112	3
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.030172413793103446	0.564	0.102	0.688	0.555	0.177	11	121	97	5
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.034482758620689655	0.590	0.108	0.688	0.583	0.186	11	127	91	5
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.03879310344827586	0.645	0.124	0.688	0.642	0.210	11	140	78	5
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.04310344827586207	0.709	0.149	0.688	0.711	0.244	11	155	63	5
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.04741379310344827	0.803	0.212	0.688	0.812	0.324	11	177	41	5
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.05172413793103448	0.833	0.244	0.688	0.844	0.361	11	184	34	5
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.05603448275862069	0.833	0.205	0.500	0.858	0.291	8	187	31	8
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.06034482758620689	0.842	0.200	0.438	0.872	0.275	7	190	28	9
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.06465517241379311	0.846	0.206	0.438	0.876	0.280	7	191	27	9
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.06896551724137931	0.859	0.226	0.438	0.890	0.298	7	194	24	9
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.07327586206896551	0.868	0.241	0.438	0.899	0.311	7	196	22	9
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.07758620689655173	0.868	0.241	0.438	0.899	0.311	7	196	22	9
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.08189655172413793	0.868	0.222	0.375	0.904	0.279	6	197	21	10
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.08620689655172414	0.876	0.240	0.375	0.913	0.293	6	199	19	10
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.09051724137931035	0.885	0.261	0.375	0.922	0.308	6	201	17	10
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.09482758620689655	0.889	0.273	0.375	0.927	0.316	6	202	16	10
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.09913793103448276	0.885	0.238	0.312	0.927	0.270	5	202	16	11
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.10344827586206896	0.885	0.238	0.312	0.927	0.270	5	202	16	11
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.10775862068965517	0.902	0.294	0.312	0.945	0.303	5	206	12	11
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.11206896551724138	0.910	0.333	0.312	0.954	0.323	5	208	10	11
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.11637931034482758	0.910	0.333	0.312	0.954	0.323	5	208	10	11
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.12068965517241378	0.915	0.333	0.250	0.963	0.286	4	210	8	12
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.125	0.915	0.333	0.250	0.963	0.286	4	210	8	12
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.12931034482758622	0.915	0.333	0.250	0.963	0.286	4	210	8	12
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.1336206896551724	0.915	0.333	0.250	0.963	0.286	4	210	8	12
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.13793103448275862	0.915	0.333	0.250	0.963	0.286	4	210	8	12
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.14224137931034483	0.915	0.333	0.250	0.963	0.286	4	210	8	12
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.14655172413793102	0.915	0.333	0.250	0.963	0.286	4	210	8	12
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.15086206896551724	0.915	0.333	0.250	0.963	0.286	4	210	8	12
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.15517241379310345	0.910	0.273	0.188	0.963	0.222	3	210	8	13
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.15948275862068964	0.910	0.273	0.188	0.963	0.222	3	210	8	13
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.16379310344827586	0.910	0.273	0.188	0.963	0.222	3	210	8	13
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.16810344827586207	0.910	0.273	0.188	0.963	0.222	3	210	8	13
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.1724137931034483	0.910	0.273	0.188	0.963	0.222	3	210	8	13
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.17672413793103448	0.910	0.273	0.188	0.963	0.222	3	210	8	13
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.1810344827586207	0.906	0.200	0.125	0.963	0.154	2	210	8	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.1853448275862069	0.906	0.200	0.125	0.963	0.154	2	210	8	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.1896551724137931	0.906	0.200	0.125	0.963	0.154	2	210	8	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.1939655172413793	0.906	0.200	0.125	0.963	0.154	2	210	8	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.19827586206896552	0.906	0.200	0.125	0.963	0.154	2	210	8	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.2025862068965517	0.906	0.200	0.125	0.963	0.154	2	210	8	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.20689655172413793	0.906	0.200	0.125	0.963	0.154	2	210	8	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.21120689655172414	0.906	0.200	0.125	0.963	0.154	2	210	8	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.21551724137931033	0.906	0.200	0.125	0.963	0.154	2	210	8	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.21982758620689655	0.906	0.200	0.125	0.963	0.154	2	210	8	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.22413793103448276	0.906	0.200	0.125	0.963	0.154	2	210	8	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.22844827586206895	0.906	0.200	0.125	0.963	0.154	2	210	8	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.23275862068965517	0.906	0.200	0.125	0.963	0.154	2	210	8	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.23706896551724138	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.24137931034482757	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.24568965517241378	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.25	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.2543103448275862	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.25862068965517243	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.2629310344827586	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.2672413793103448	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.27155172413793105	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.27586206896551724	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.2801724137931034	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.28448275862068967	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.28879310344827586	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.29310344827586204	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.2974137931034483	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3017241379310345	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.30603448275862066	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3103448275862069	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3146551724137931	0.910	0.222	0.125	0.968	0.160	2	211	7	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3189655172413793	0.915	0.250	0.125	0.972	0.167	2	212	6	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3232758620689655	0.915	0.250	0.125	0.972	0.167	2	212	6	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3275862068965517	0.915	0.250	0.125	0.972	0.167	2	212	6	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3318965517241379	0.915	0.250	0.125	0.972	0.167	2	212	6	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.33620689655172414	0.915	0.250	0.125	0.972	0.167	2	212	6	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.34051724137931033	0.915	0.250	0.125	0.972	0.167	2	212	6	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3448275862068966	0.915	0.250	0.125	0.972	0.167	2	212	6	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.34913793103448276	0.915	0.250	0.125	0.972	0.167	2	212	6	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.35344827586206895	0.915	0.250	0.125	0.972	0.167	2	212	6	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3577586206896552	0.915	0.250	0.125	0.972	0.167	2	212	6	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3620689655172414	0.915	0.250	0.125	0.972	0.167	2	212	6	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.36637931034482757	0.919	0.286	0.125	0.977	0.174	2	213	5	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3706896551724138	0.919	0.286	0.125	0.977	0.174	2	213	5	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.375	0.923	0.333	0.125	0.982	0.182	2	214	4	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3793103448275862	0.923	0.333	0.125	0.982	0.182	2	214	4	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.38362068965517243	0.923	0.333	0.125	0.982	0.182	2	214	4	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3879310344827586	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.3922413793103448	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.39655172413793105	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.40086206896551724	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4051724137931034	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.40948275862068967	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.41379310344827586	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.41810344827586204	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4224137931034483	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4267241379310345	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.43103448275862066	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4353448275862069	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4396551724137931	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4439655172413793	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4482758620689655	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4525862068965517	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4568965517241379	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.46120689655172414	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.46551724137931033	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4698275862068965	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.47413793103448276	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.47844827586206895	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.48275862068965514	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4870689655172414	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.49137931034482757	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.4956896551724138	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5043103448275862	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5086206896551724	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5129310344827586	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5172413793103449	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.521551724137931	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5258620689655172	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5301724137931034	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5344827586206896	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5387931034482758	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5431034482758621	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5474137931034483	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5517241379310345	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5560344827586207	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5603448275862069	0.927	0.400	0.125	0.986	0.190	2	215	3	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5646551724137931	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5689655172413793	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5732758620689655	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5775862068965517	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5818965517241379	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5862068965517241	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5905172413793104	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5948275862068966	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.5991379310344828	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.603448275862069	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6077586206896551	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6120689655172413	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6163793103448276	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6206896551724138	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.625	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6293103448275862	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6336206896551724	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6379310344827586	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6422413793103449	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.646551724137931	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6508620689655172	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6551724137931034	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6594827586206896	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6637931034482758	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6681034482758621	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6724137931034483	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6767241379310345	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6810344827586207	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6853448275862069	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6896551724137931	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6939655172413793	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.6982758620689655	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7025862068965517	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7068965517241379	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7112068965517241	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7155172413793104	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7198275862068966	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7241379310344828	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.728448275862069	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7327586206896551	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7370689655172413	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7413793103448276	0.932	0.500	0.125	0.991	0.200	2	216	2	14
logistic_regression	fold1_rep1	cc_terrestrial_evaluation_combined_super_vector_files	5	1	0.7456896551724138	0.932	0.500	0.125	0.991	0.200	2	216	2	14
